DateTime, BI, ERC, SC, IC, GSI, KBDI
2009-11-08T13:00:00+00:00, 0.00, 11.13, 0.00, 0.00, 0.07, 294
2009-11-09T13:00:00+00:00, 19.17, 19.32, 2.90, 4.83, 0.07, 294
2009-11-10T13:00:00+00:00, 0.00, 10.96, 0.00, 0.00, 0.07, 294
2009-11-11T13:00:00+00:00, 0.00, 9.67, 0.00, 0.00, 0.06, 294
2009-11-12T13:00:00+00:00, 0.00, 9.06, 0.00, 0.00, 0.05, 294
2009-11-13T13:00:00+00:00, 0.00, 8.32, 0.00, 0.00, 0.05, 294
2009-11-14T13:00:00+00:00, 0.00, 7.62, 0.00, 0.00, 0.04, 294
2009-11-15T13:00:00+00:00, 0.00, 6.97, 0.00, 0.00, 0.03, 294
2009-11-16T13:00:00+00:00, 0.00, 6.38, 0.00, 0.00, 0.02, 294
2009-11-17T13:00:00+00:00, 22.41, 19.05, 4.13, 25.85, 0.01, 295
2009-11-18T13:00:00+00:00, 17.08, 17.24, 2.53, 2.35, 0.01, 296
2009-11-19T13:00:00+00:00, 0.00, 8.54, 0.00, 0.00, 0.00, 296
2009-11-20T13:00:00+00:00, 14.55, 14.73, 2.09, 0.97, 0.00, 296
2009-11-21T13:00:00+00:00, 0.00, 8.54, 0.00, 0.00, 0.00, 296
2009-11-22T13:00:00+00:00, 0.00, 7.55, 0.00, 0.00, 0.00, 296
2009-11-23T13:00:00+00:00, 0.00, 7.02, 0.00, 0.00, 0.00, 296
2009-11-24T13:00:00+00:00, 0.00, 6.53, 0.00, 0.00, 0.00, 296
2009-11-25T13:00:00+00:00, 0.00, 6.01, 0.00, 0.00, 0.00, 296
2009-11-26T13:00:00+00:00, 12.26, 11.91, 1.78, 0.37, 0.00, 296
2009-11-27T13:00:00+00:00, 0.00, 6.23, 0.00, 0.00, 0.00, 296
2009-11-28T13:00:00+00:00, 0.00, 5.57, 0.00, 0.00, 0.00, 296
2009-11-29T13:00:00+00:00, 0.00, 5.22, 0.00, 0.00, 0.00, 296
2009-11-30T13:00:00+00:00, 10.82, 11.02, 1.46, 0.21, 0.00, 296
2009-12-01T13:00:00+00:00, 0.00, 6.40, 0.00, 0.00, 0.00, 296
2009-12-02T13:00:00+00:00, 0.00, 5.29, 0.00, 0.00, 0.00, 296
2009-12-03T13:00:00+00:00, 0.00, 5.04, 0.00, 0.00, 0.00, 296
2009-12-04T13:00:00+00:00, 0.00, 4.71, 0.00, 0.00, 0.00, 296
2009-12-05T13:00:00+00:00, 0.00, 4.37, 0.00, 0.00, 0.00, 296
2009-12-06T13:00:00+00:00, 0.00, 4.05, 0.00, 0.00, 0.00, 296
2009-12-07T13:00:00+00:00, 0.00, 3.75, 0.00, 0.00, 0.00, 296
2009-12-08T13:00:00+00:00, 0.00, 3.47, 0.00, 0.00, 0.00, 296
2009-12-09T13:00:00+00:00, 0.00, 3.23, 0.00, 0.00, 0.00, 296
2009-12-10T13:00:00+00:00, 0.00, 3.01, 0.00, 0.00, 0.00, 296
2009-12-11T13:00:00+00:00, 0.00, 2.82, 0.00, 0.00, 0.00, 296
2009-12-12T13:00:00+00:00, 0.00, 2.64, 0.00, 0.00, 0.00, 296
2009-12-13T13:00:00+00:00, 0.00, 2.49, 0.00, 0.00, 0.00, 296
2009-12-14T13:00:00+00:00, 0.00, 2.35, 0.00, 0.00, 0.00, 296
2009-12-15T13:00:00+00:00, 0.00, 2.22, 0.00, 0.00, 0.00, 296
2009-12-16T13:00:00+00:00, 0.00, 2.09, 0.00, 0.00, 0.00, 286
2009-12-17T13:00:00+00:00, 0.00, 1.98, 0.00, 0.00, 0.00, 271
2009-12-18T13:00:00+00:00, 0.00, 1.88, 0.00, 0.00, 0.00, 271
2009-12-19T13:00:00+00:00, 0.00, 1.79, 0.00, 0.00, 0.00, 271
2009-12-20T13:00:00+00:00, 0.00, 1.71, 0.00, 0.00, 0.00, 271
2009-12-21T13:00:00+00:00, 0.00, 1.64, 0.00, 0.00, 0.00, 270
2009-12-22T13:00:00+00:00, 0.00, 1.57, 0.00, 0.00, 0.00, 256
2009-12-23T13:00:00+00:00, 0.00, 1.51, 0.00, 0.00, 0.00, 256
2009-12-24T13:00:00+00:00, 0.00, 1.45, 0.00, 0.00, 0.00, 256
2009-12-25T13:00:00+00:00, 0.00, 1.40, 0.00, 0.00, 0.00, 256
2009-12-26T13:00:00+00:00, 0.00, 1.35, 0.00, 0.00, 0.00, 256
2009-12-27T13:00:00+00:00, 0.00, 1.31, 0.00, 0.00, 0.00, 256
2009-12-28T13:00:00+00:00, 0.00, 1.27, 0.00, 0.00, 0.00, 256
2009-12-29T13:00:00+00:00, 0.00, 1.23, 0.00, 0.00, 0.00, 256
2009-12-30T13:00:00+00:00, 0.00, 1.20, 0.00, 0.00, 0.00, 256
2009-12-31T13:00:00+00:00, 0.00, 1.17, 0.00, 0.00, 0.00, 256
2010-01-01T13:00:00+00:00, 0.00, 1.14, 0.00, 0.00, 0.00, 256
2010-01-02T13:00:00+00:00, 0.00, 1.11, 0.00, 0.00, 0.00, 256
2010-01-03T13:00:00+00:00, 0.00, 1.09, 0.00, 0.00, 0.00, 256
2010-01-04T13:00:00+00:00, 0.00, 1.06, 0.00, 0.00, 0.00, 256
2010-01-05T13:00:00+00:00, 0.00, 1.04, 0.00, 0.00, 0.00, 256
2010-01-06T13:00:00+00:00, 0.00, 1.03, 0.00, 0.00, 0.00, 256
2010-01-07T13:00:00+00:00, 0.00, 1.01, 0.00, 0.00, 0.00, 256
2010-01-08T13:00:00+00:00, 0.00, 0.99, 0.00, 0.00, 0.00, 256
2010-01-09T13:00:00+00:00, 0.00, 0.98, 0.00, 0.00, 0.00, 256
2010-01-10T13:00:00+00:00, 0.00, 0.96, 0.00, 0.00, 0.00, 256
2010-01-11T13:00:00+00:00, 0.00, 0.95, 0.00, 0.00, 0.00, 256
2010-01-12T13:00:00+00:00, 0.00, 0.94, 0.00, 0.00, 0.00, 256
2010-01-13T13:00:00+00:00, 0.00, 0.93, 0.00, 0.00, 0.00, 256
2010-01-14T13:00:00+00:00, 0.00, 0.92, 0.00, 0.00, 0.00, 256
2010-01-15T13:00:00+00:00, 0.00, 0.91, 0.00, 0.00, 0.00, 256
2010-01-16T13:00:00+00:00, 0.00, 0.90, 0.00, 0.00, 0.00, 256
2010-01-17T13:00:00+00:00, 0.00, 0.89, 0.00, 0.00, 0.00, 256
2010-01-18T13:00:00+00:00, 0.00, 0.89, 0.00, 0.00, 0.00, 256
2010-01-19T13:00:00+00:00, 0.00, 0.88, 0.00, 0.00, 0.00, 256
2010-01-20T13:00:00+00:00, 0.00, 0.88, 0.00, 0.00, 0.00, 256
2010-01-21T13:00:00+00:00, 0.00, 0.87, 0.00, 0.00, 0.00, 256
2010-01-22T13:00:00+00:00, 0.00, 0.86, 0.00, 0.00, 0.00, 256
2010-01-23T13:00:00+00:00, 0.00, 0.86, 0.00, 0.00, 0.00, 256
2010-01-24T13:00:00+00:00, 0.00, 0.86, 0.00, 0.00, 0.00, 256
2010-01-25T13:00:00+00:00, 0.00, 0.85, 0.00, 0.00, 0.00, 256
2010-01-26T13:00:00+00:00, 0.00, 0.85, 0.00, 0.00, 0.00, 256
2010-01-27T13:00:00+00:00, 0.00, 0.85, 0.00, 0.00, 0.00, 256
2010-01-28T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 256
2010-01-29T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 256
2010-01-30T13:00:00+00:00, 0.00, 0.84, 0.00, 0.00, 0.00, 256
2010-01-31T13:00:00+00:00, 0.00, 0.83, 0.00, 0.00, 0.00, 256
2010-02-01T13:00:00+00:00, 0.00, 0.83, 0.00, 0.00, 0.00, 256
2010-02-02T13:00:00+00:00, 0.00, 0.83, 0.00, 0.00, 0.00, 252
2010-02-03T13:00:00+00:00, 0.00, 0.83, 0.00, 0.00, 0.00, 250
2010-02-04T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-05T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-06T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-07T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-08T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-09T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-10T13:00:00+00:00, 0.00, 0.82, 0.00, 0.00, 0.00, 246
2010-02-11T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-12T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-13T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-14T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-15T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-16T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-17T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-18T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-19T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-20T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-21T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-22T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-23T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-24T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-25T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-26T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.00, 246
2010-02-27T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.01, 246
2010-02-28T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-01T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-02T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-03T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-04T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-05T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-06T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 246
2010-03-07T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 247
2010-03-08T13:00:00+00:00, 0.00, 0.81, 0.00, 0.00, 0.02, 248
2010-03-09T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.03, 225
2010-03-10T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.03, 224
2010-03-11T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.03, 224
2010-03-12T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 225
2010-03-13T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 226
2010-03-14T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 226
2010-03-15T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 226
2010-03-16T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.04, 227
2010-03-17T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.06, 228
2010-03-18T13:00:00+00:00, 0.00, 0.80, 0.00, 0.00, 0.06, 228
2010-03-19T13:00:00+00:00, 14.90, 10.24, 3.16, 9.97, 0.06, 228
2010-03-20T13:00:00+00:00, 16.70, 12.87, 3.22, 11.43, 0.06, 228
2010-03-21T13:00:00+00:00, 17.80, 14.86, 3.20, 11.01, 0.06, 229
2010-03-22T13:00:00+00:00, 15.57, 12.04, 2.96, 4.62, 0.07, 230
2010-03-23T13:00:00+00:00, 16.93, 14.52, 2.94, 4.47, 0.07, 230
2010-03-24T13:00:00+00:00, 18.79, 17.29, 3.10, 8.89, 0.07, 230
2010-03-25T13:00:00+00:00, 19.20, 18.93, 2.97, 8.50, 0.07, 231
2010-03-26T13:00:00+00:00, 20.17, 19.16, 3.26, 8.94, 0.08, 231
2010-03-27T13:00:00+00:00, 21.29, 21.52, 3.27, 12.46, 0.08, 231
2010-03-28T13:00:00+00:00, 23.49, 23.46, 3.71, 16.08, 0.07, 232
2010-03-29T13:00:00+00:00, 21.41, 21.34, 3.34, 4.12, 0.10, 233
2010-03-30T13:00:00+00:00, 0.00, 9.72, 0.00, 0.00, 0.12, 207
2010-03-31T13:00:00+00:00, 0.00, 9.31, 0.00, 0.00, 0.12, 204
2010-04-01T13:00:00+00:00, 0.00, 8.45, 0.00, 0.00, 0.11, 200
2010-04-02T13:00:00+00:00, 0.00, 7.91, 0.00, 0.00, 0.11, 199
2010-04-03T13:00:00+00:00, 21.49, 18.92, 3.79, 14.04, 0.12, 199
2010-04-04T13:00:00+00:00, 21.71, 20.35, 3.60, 13.83, 0.12, 199
2010-04-05T13:00:00+00:00, 20.86, 20.90, 3.22, 8.54, 0.12, 199
2010-04-06T13:00:00+00:00, 0.00, 9.36, 0.00, 0.00, 0.11, 199
2010-04-07T13:00:00+00:00, 20.51, 18.55, 3.49, 8.61, 0.12, 199
2010-04-08T13:00:00+00:00, 0.00, 10.84, 0.00, 0.00, 0.12, 199
2010-04-09T13:00:00+00:00, 0.00, 9.60, 0.00, 0.00, 0.12, 199
2010-04-10T13:00:00+00:00, 20.93, 19.88, 3.41, 13.49, 0.11, 199
2010-04-11T13:00:00+00:00, 21.61, 21.38, 3.40, 9.25, 0.13, 199
2010-04-12T13:00:00+00:00, 21.53, 21.81, 3.30, 10.63, 0.14, 199
2010-04-13T13:00:00+00:00, 0.00, 11.31, 0.00, 0.00, 0.15, 179
2010-04-14T13:00:00+00:00, 19.78, 19.51, 3.07, 10.33, 0.16, 161
2010-04-15T13:00:00+00:00, 23.10, 22.36, 3.76, 20.52, 0.17, 162
2010-04-16T13:00:00+00:00, 23.27, 25.04, 3.41, 23.15, 0.18, 164
2010-04-17T13:00:00+00:00, 21.66, 24.47, 2.98, 11.07, 0.20, 167
2010-04-18T13:00:00+00:00, 23.82, 26.22, 3.42, 15.46, 0.22, 169
2010-04-19T13:00:00+00:00, 24.28, 28.02, 3.34, 17.57, 0.22, 171
2010-04-20T13:00:00+00:00, 26.60, 30.98, 3.68, 27.58, 0.23, 174
2010-04-21T13:00:00+00:00, 28.14, 34.07, 3.79, 29.57, 0.24, 178
2010-04-22T13:00:00+00:00, 21.43, 27.05, 2.64, 4.55, 0.26, 181
2010-04-23T13:00:00+00:00, 26.33, 31.19, 3.58, 18.47, 0.26, 182
2010-04-24T13:00:00+00:00, 24.35, 30.18, 3.12, 10.48, 0.26, 183
2010-04-25T13:00:00+00:00, 0.00, 21.34, 0.00, 0.00, 0.26, 183
2010-04-26T13:00:00+00:00, 25.85, 30.86, 3.47, 15.99, 0.23, 184
2010-04-27T13:00:00+00:00, 25.43, 32.63, 3.17, 14.90, 0.25, 185
2010-04-28T13:00:00+00:00, 21.58, 26.57, 2.72, 3.77, 0.28, 186
2010-04-29T13:00:00+00:00, 0.00, 17.28, 0.00, 0.00, 0.30, 186
2010-04-30T13:00:00+00:00, 21.25, 25.37, 2.76, 5.86, 0.31, 186
2010-05-01T13:00:00+00:00, 22.59, 27.60, 2.90, 7.88, 0.34, 186
2010-05-02T13:00:00+00:00, 24.21, 27.03, 3.44, 11.08, 0.36, 186
2010-05-03T13:00:00+00:00, 0.00, 18.20, 0.00, 0.00, 0.39, 187
2010-05-04T13:00:00+00:00, 0.00, 14.49, 0.00, 0.00, 0.40, 166
2010-05-05T13:00:00+00:00, 23.65, 26.08, 3.39, 13.56, 0.39, 166
2010-05-06T13:00:00+00:00, 25.85, 28.49, 3.76, 18.54, 0.39, 166
2010-05-07T13:00:00+00:00, 24.70, 29.07, 3.34, 16.31, 0.39, 167
2010-05-08T13:00:00+00:00, 25.71, 29.56, 3.58, 14.52, 0.39, 168
2010-05-09T13:00:00+00:00, 0.00, 14.66, 0.00, 0.00, 0.38, 168
2010-05-10T13:00:00+00:00, 25.09, 28.97, 3.47, 16.64, 0.36, 169
2010-05-11T13:00:00+00:00, 26.81, 31.69, 3.66, 20.85, 0.38, 170
2010-05-12T13:00:00+00:00, 26.97, 32.37, 3.63, 20.06, 0.38, 171
2010-05-13T13:00:00+00:00, 27.28, 33.55, 3.59, 23.94, 0.36, 173
2010-05-14T13:00:00+00:00, 28.80, 34.86, 3.89, 28.41, 0.36, 175
2010-05-15T13:00:00+00:00, 28.39, 35.77, 3.67, 25.96, 0.36, 177
2010-05-16T13:00:00+00:00, 28.56, 36.71, 3.63, 29.97, 0.36, 180
2010-05-17T13:00:00+00:00, 30.25, 38.36, 3.93, 34.87, 0.36, 184
2010-05-18T13:00:00+00:00, 26.66, 36.19, 3.17, 16.11, 0.35, 189
2010-05-19T13:00:00+00:00, 24.80, 31.00, 3.16, 12.18, 0.36, 191
2010-05-20T13:00:00+00:00, 27.22, 31.51, 3.81, 15.43, 0.37, 191
2010-05-21T13:00:00+00:00, 26.91, 33.68, 3.47, 18.74, 0.37, 192
2010-05-22T13:00:00+00:00, 26.46, 32.57, 3.46, 15.04, 0.37, 193
2010-05-23T13:00:00+00:00, 0.00, 23.91, 0.00, 0.00, 0.38, 194
2010-05-24T13:00:00+00:00, 0.00, 21.32, 0.00, 0.00, 0.40, 195
2010-05-25T13:00:00+00:00, 24.69, 29.86, 3.25, 14.01, 0.40, 196
2010-05-26T13:00:00+00:00, 26.98, 32.63, 3.60, 24.09, 0.38, 198
2010-05-27T13:00:00+00:00, 17.01, 21.10, 2.05, 1.26, 0.39, 198
2010-05-28T13:00:00+00:00, 0.00, 12.64, 0.00, 0.00, 0.41, 191
2010-05-29T13:00:00+00:00, 14.46, 14.85, 2.04, 1.01, 0.41, 137
2010-05-30T13:00:00+00:00, 20.27, 19.32, 3.27, 12.86, 0.42, 138
2010-05-31T13:00:00+00:00, 0.00, 11.65, 0.00, 0.00, 0.42, 140
2010-06-01T13:00:00+00:00, 18.86, 17.67, 3.06, 8.58, 0.44, 141
2010-06-02T13:00:00+00:00, 10.59, 12.32, 1.25, 0.21, 0.47, 134
2010-06-03T13:00:00+00:00, 17.60, 15.79, 2.94, 9.14, 0.50, 110
2010-06-04T13:00:00+00:00, 7.60, 8.94, 0.84, 0.05, 0.53, 94
2010-06-05T13:00:00+00:00, 17.28, 14.50, 3.08, 16.15, 0.56, 74
2010-06-06T13:00:00+00:00, 17.71, 15.70, 3.00, 10.49, 0.58, 76
2010-06-07T13:00:00+00:00, 12.75, 10.28, 2.24, 2.43, 0.61, 78
2010-06-08T13:00:00+00:00, 19.00, 16.71, 3.28, 18.52, 0.60, 76
2010-06-09T13:00:00+00:00, 0.00, 8.74, 0.00, 0.00, 0.61, 76
2010-06-10T13:00:00+00:00, 11.25, 12.35, 1.42, 0.34, 0.64, 63
2010-06-11T13:00:00+00:00, 16.85, 15.80, 2.68, 6.61, 0.67, 54
2010-06-12T13:00:00+00:00, 20.66, 19.95, 3.30, 18.74, 0.67, 56
2010-06-13T13:00:00+00:00, 22.30, 22.80, 3.41, 22.49, 0.68, 59
2010-06-14T13:00:00+00:00, 24.37, 26.33, 3.58, 27.35, 0.68, 63
2010-06-15T13:00:00+00:00, 22.88, 24.50, 3.36, 20.62, 0.70, 67
2010-06-16T13:00:00+00:00, 13.94, 15.79, 1.77, 0.98, 0.70, 45
2010-06-17T13:00:00+00:00, 12.48, 13.61, 1.62, 0.49, 0.70, 9
2010-06-18T13:00:00+00:00, 17.52, 16.85, 2.73, 7.49, 0.74, 9
2010-06-19T13:00:00+00:00, 20.66, 19.69, 3.34, 16.69, 0.74, 12
2010-06-20T13:00:00+00:00, 20.07, 19.66, 3.15, 15.24, 0.75, 15
2010-06-21T13:00:00+00:00, 12.40, 12.53, 1.73, 0.79, 0.77, 17
2010-06-22T13:00:00+00:00, 18.45, 17.74, 2.90, 11.62, 0.77, 19
2010-06-23T13:00:00+00:00, 19.60, 19.36, 3.03, 15.64, 0.78, 22
2010-06-24T13:00:00+00:00, 21.26, 21.86, 3.20, 17.35, 0.77, 26
2010-06-25T13:00:00+00:00, 23.33, 24.93, 3.44, 23.86, 0.76, 30
2010-06-26T13:00:00+00:00, 22.98, 25.13, 3.30, 19.60, 0.74, 34
2010-06-27T13:00:00+00:00, 25.74, 29.22, 3.63, 28.94, 0.72, 38
2010-06-28T13:00:00+00:00, 27.25, 32.53, 3.70, 31.57, 0.71, 44
2010-06-29T13:00:00+00:00, 27.86, 36.54, 3.45, 31.34, 0.68, 52
2010-06-30T13:00:00+00:00, 23.83, 28.16, 3.19, 16.39, 0.66, 56
2010-07-01T13:00:00+00:00, 26.30, 31.56, 3.53, 21.44, 0.65, 60
2010-07-02T13:00:00+00:00, 22.11, 27.42, 2.78, 6.43, 0.64, 64
2010-07-03T13:00:00+00:00, 26.16, 29.83, 3.69, 16.62, 0.64, 66
2010-07-04T13:00:00+00:00, 25.78, 31.49, 3.38, 21.07, 0.64, 68
2010-07-05T13:00:00+00:00, 24.46, 29.48, 3.23, 16.67, 0.63, 70
2010-07-06T13:00:00+00:00, 24.34, 28.64, 3.28, 14.83, 0.63, 72
2010-07-07T13:00:00+00:00, 26.39, 31.89, 3.52, 25.65, 0.63, 76
2010-07-08T13:00:00+00:00, 28.82, 34.74, 3.91, 37.72, 0.60, 82
2010-07-09T13:00:00+00:00, 29.93, 36.80, 4.01, 36.35, 0.57, 89
2010-07-10T13:00:00+00:00, 7.56, 26.22, 0.28, 0.00, 0.54, 97
2010-07-11T13:00:00+00:00, 29.66, 41.07, 3.52, 29.55, 0.52, 104
2010-07-12T13:00:00+00:00, 35.24, 43.49, 4.83, 48.26, 0.52, 109
2010-07-13T13:00:00+00:00, 31.19, 43.29, 3.72, 24.85, 0.51, 114
2010-07-14T13:00:00+00:00, 31.29, 43.90, 3.70, 29.06, 0.50, 116
2010-07-15T13:00:00+00:00, 31.72, 44.46, 3.76, 32.25, 0.48, 121
2010-07-16T13:00:00+00:00, 36.16, 47.01, 4.73, 46.03, 0.45, 129
2010-07-17T13:00:00+00:00, 35.12, 50.04, 4.17, 47.23, 0.43, 137
2010-07-18T13:00:00+00:00, 36.72, 51.28, 4.48, 46.80, 0.40, 144
2010-07-19T13:00:00+00:00, 37.39, 53.26, 4.49, 45.68, 0.37, 151
2010-07-20T13:00:00+00:00, 35.43, 51.89, 4.10, 35.86, 0.35, 156
2010-07-21T13:00:00+00:00, 35.30, 52.50, 4.02, 33.95, 0.32, 162
2010-07-22T13:00:00+00:00, 31.74, 45.05, 3.72, 25.65, 0.31, 168
2010-07-23T13:00:00+00:00, 32.57, 47.49, 3.73, 28.14, 0.30, 173
2010-07-24T13:00:00+00:00, 32.50, 46.76, 3.77, 30.78, 0.29, 177
2010-07-25T13:00:00+00:00, 35.02, 48.40, 4.29, 41.32, 0.28, 183
2010-07-26T13:00:00+00:00, 33.78, 50.23, 3.82, 39.20, 0.27, 191
2010-07-27T13:00:00+00:00, 28.03, 44.76, 2.86, 10.12, 0.27, 197
2010-07-28T13:00:00+00:00, 30.51, 43.26, 3.55, 24.97, 0.26, 202
2010-07-29T13:00:00+00:00, 30.34, 41.20, 3.69, 28.56, 0.24, 208
2010-07-30T13:00:00+00:00, 35.16, 45.53, 4.60, 43.72, 0.22, 214
2010-07-31T13:00:00+00:00, 32.77, 43.45, 4.13, 36.14, 0.20, 220
2010-08-01T13:00:00+00:00, 26.89, 34.38, 3.40, 15.74, 0.19, 206
2010-08-02T13:00:00+00:00, 29.81, 37.46, 3.90, 29.01, 0.18, 211
2010-08-03T13:00:00+00:00, 30.12, 38.48, 3.88, 28.75, 0.17, 215
2010-08-04T13:00:00+00:00, 31.93, 40.73, 4.17, 31.12, 0.15, 220
2010-08-05T13:00:00+00:00, 32.37, 42.91, 4.08, 33.90, 0.15, 225
2010-08-06T13:00:00+00:00, 28.60, 36.89, 3.62, 21.30, 0.15, 232
2010-08-07T13:00:00+00:00, 30.19, 40.17, 3.74, 27.68, 0.16, 237
2010-08-08T13:00:00+00:00, 30.32, 41.10, 3.69, 26.05, 0.16, 242
2010-08-09T13:00:00+00:00, 31.02, 40.07, 3.98, 25.26, 0.16, 247
2010-08-10T13:00:00+00:00, 22.71, 29.51, 2.74, 3.80, 0.18, 241
2010-08-11T13:00:00+00:00, 21.73, 27.02, 2.72, 5.92, 0.18, 226
2010-08-12T13:00:00+00:00, 24.58, 28.60, 3.36, 13.44, 0.19, 227
2010-08-13T13:00:00+00:00, 21.97, 24.73, 3.04, 7.96, 0.21, 180
2010-08-14T13:00:00+00:00, 23.52, 27.30, 3.20, 17.84, 0.24, 183
2010-08-15T13:00:00+00:00, 25.96, 30.15, 3.59, 25.34, 0.25, 187
2010-08-16T13:00:00+00:00, 28.34, 33.90, 3.86, 32.99, 0.26, 192
2010-08-17T13:00:00+00:00, 28.82, 35.38, 3.84, 28.25, 0.26, 198
2010-08-18T13:00:00+00:00, 30.50, 39.27, 3.91, 33.87, 0.26, 204
2010-08-19T13:00:00+00:00, 26.53, 33.87, 3.35, 16.47, 0.25, 153
2010-08-20T13:00:00+00:00, 31.72, 40.66, 4.11, 36.87, 0.25, 158
2010-08-21T13:00:00+00:00, 31.77, 42.07, 3.99, 32.97, 0.24, 164
2010-08-22T13:00:00+00:00, 31.71, 43.98, 3.80, 29.58, 0.24, 171
2010-08-23T13:00:00+00:00, 32.09, 43.69, 3.93, 29.05, 0.26, 173
2010-08-24T13:00:00+00:00, 30.52, 43.00, 3.58, 24.30, 0.28, 176
2010-08-25T13:00:00+00:00, 31.54, 43.99, 3.75, 30.28, 0.27, 180
2010-08-26T13:00:00+00:00, 33.59, 46.42, 4.08, 39.95, 0.27, 187
2010-08-27T13:00:00+00:00, 34.00, 47.66, 4.08, 31.99, 0.27, 195
2010-08-28T13:00:00+00:00, 31.23, 45.91, 3.52, 21.26, 0.29, 197
2010-08-29T13:00:00+00:00, 0.00, 25.33, 0.00, 0.00, 0.30, 199
2010-08-30T13:00:00+00:00, 24.75, 32.76, 2.98, 8.19, 0.32, 199
2010-08-31T13:00:00+00:00, 23.97, 30.44, 2.99, 6.07, 0.34, 200
2010-09-01T13:00:00+00:00, 20.18, 25.81, 2.42, 2.24, 0.37, 201
2010-09-02T13:00:00+00:00, 19.79, 23.63, 2.54, 3.16, 0.39, 202
2010-09-03T13:00:00+00:00, 23.62, 28.34, 3.11, 14.31, 0.41, 204
2010-09-04T13:00:00+00:00, 25.40, 30.13, 3.42, 19.70, 0.42, 208
2010-09-05T13:00:00+00:00, 26.35, 32.26, 3.46, 17.85, 0.43, 211
2010-09-06T13:00:00+00:00, 24.23, 29.68, 3.14, 7.96, 0.44, 212
2010-09-07T13:00:00+00:00, 24.97, 31.76, 3.13, 13.63, 0.44, 213
2010-09-08T13:00:00+00:00, 25.65, 33.21, 3.17, 14.94, 0.44, 215
2010-09-09T13:00:00+00:00, 0.00, 14.70, 0.00, 0.00, 0.43, 184
2010-09-10T13:00:00+00:00, 21.58, 22.90, 3.16, 9.12, 0.45, 184
2010-09-11T13:00:00+00:00, 21.53, 22.84, 3.15, 12.29, 0.45, 185
2010-09-12T13:00:00+00:00, 22.93, 25.06, 3.30, 16.09, 0.44, 188
2010-09-13T13:00:00+00:00, 23.52, 26.09, 3.35, 17.77, 0.45, 191
